id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3198,29859,Queens,Flushing,40.667854,-73.900883,Entire home/apt,155.13,5,15,2023-12-21,0.44,1,273
3199,98387,Manhattan,Chelsea,40.792363,-73.978326,Private room,180.27,3,14,2024-01-17,1.73,1,254
3200,29438,Manhattan,Tribeca,40.794594,-73.984618,Entire home/apt,266.0,30,59,2024-04-19,1.35,1,167
3201,37746,Brooklyn,Williamsburg,40.763155,-73.884136,Entire home/apt,222.7,5,32,2024-03-24,1.59,1,83
3202,24154,Brooklyn,Bed-Stuy,40.69601,-73.956997,Entire home/apt,129.15,5,3,2023-12-10,0.08,1,325
3203,79905,Manhattan,Lower East Side,40.800148,-73.963349,Shared room,55.04,30,28,2024-06-16,2.03,1,221
3204,73280,Queens,Long Island City,40.747287,-73.711471,Entire home/apt,158.3,14,19,2024-08-06,2.38,1,241
3205,33839,Brooklyn,Bed-Stuy,40.763792,-74.019345,Private room,125.94,2,4,2023-08-25,0.97,1,124
3206,23149,Queens,Forest Hills,40.644169,-73.857321,Entire home/apt,68.02,7,19,2023-01-07,0.79,1,69
3207,77375,Queens,Flushing,40.608006,-73.79992,Entire home/apt,177.44,5,28,2024-05-24,0.63,1,272
3208,32443,Brooklyn,Greenpoint,40.714207,-73.945485,Entire home/apt,154.5,7,5,2022-05-21,3.94,1,180
3209,6378,Brooklyn,Park Slope,40.646153,-73.876613,Entire home/apt,177.75,3,23,2024-06-23,2.11,1,122
3210,43856,Brooklyn,Williamsburg,40.686633,-73.923621,Entire home/apt,112.36,7,2,2024-08-20,1.8,1,252
3211,78625,Manhattan,Hell Kitchen,40.806185,-73.973665,Entire home/apt,204.86,1,20,2024-04-02,3.9,1,206
3212,75774,Brooklyn,Bushwick,40.801813,-73.971069,Private room,141.29,7,2,2023-09-03,0.64,1,307
3213,37536,Manhattan,Tribeca,40.823059,-73.990695,Entire home/apt,291.81,1,6,2024-03-13,1.49,1,336
3214,11322,Brooklyn,Bushwick,40.709249,-73.982752,Private room,82.37,2,44,2024-08-31,1.74,1,24
3215,2664,Manhattan,Upper East Side,40.805491,-73.980765,Entire home/apt,274.89,2,41,2024-08-30,8.37,3,43
3216,90858,Manhattan,Hell Kitchen,40.788917,-73.984211,Entire home/apt,350.25,5,17,2024-01-14,0.84,1,39
3217,80872,Manhattan,Harlem,40.801845,-73.984315,Private room,171.75,1,11,2023-10-02,0.77,3,208
3218,44374,Manhattan,Upper East Side,40.816768,-73.99112,Entire home/apt,279.49,1,19,2024-07-11,0.13,2,43
3219,25219,Brooklyn,Bed-Stuy,40.597462,-73.887107,Entire home/apt,297.28,7,18,2024-05-10,0.16,1,112
3220,8151,Brooklyn,Crown Heights,40.642701,-73.944634,Private room,141.53,30,34,2023-01-26,1.08,1,297
3221,44076,Brooklyn,Park Slope,40.658866,-74.022956,Private room,113.26,2,18,2024-05-13,0.28,1,162
3222,67130,Manhattan,Midtown,40.78156,-73.945902,Entire home/apt,294.36,1,8,2024-08-06,0.11,1,138
3223,60179,Manhattan,Harlem,40.803163,-73.966564,Entire home/apt,374.61,3,20,2023-06-23,5.02,1,283
3224,6004,Manhattan,Tribeca,40.805345,-73.99239,Shared room,91.85,2,26,2024-05-01,4.54,1,171
3225,33733,Manhattan,Tribeca,40.776591,-73.963284,Entire home/apt,440.22,5,15,2024-06-18,0.59,1,19
3226,65711,Queens,Astoria,40.717767,-73.814646,Private room,103.18,5,18,2024-08-14,2.34,1,127
3227,66104,Manhattan,Harlem,40.759087,-74.012827,Entire home/apt,191.65,14,36,2024-05-14,3.09,1,104
3228,81664,Manhattan,Lower East Side,40.799457,-73.966336,Entire home/apt,186.53,2,18,2023-12-12,0.94,1,32
3229,65075,Manhattan,Midtown,40.80114,-73.979945,Private room,108.78,1,4,2024-01-18,0.38,2,163
3230,28130,Manhattan,Tribeca,40.768844,-73.971069,Private room,212.78,5,17,2024-05-01,0.21,1,172
3231,35029,Brooklyn,Crown Heights,40.729452,-73.958087,Entire home/apt,102.2,2,13,2024-01-17,0.23,1,82
3232,38148,Brooklyn,Williamsburg,40.726307,-74.004578,Entire home/apt,224.84,7,14,2024-06-16,2.39,1,313
3233,63698,Manhattan,Upper East Side,40.779871,-73.972602,Private room,166.47,1,32,2024-01-06,0.73,1,346
3234,89438,Manhattan,Tribeca,40.807628,-73.967047,Private room,229.26,2,21,2024-08-16,1.77,1,34
3235,44969,Manhattan,Upper East Side,40.818022,-73.998154,Entire home/apt,309.54,7,1,2024-07-24,1.16,1,86
3236,98263,Manhattan,Hell Kitchen,40.785698,-73.967612,Private room,84.14,30,2,2023-08-20,0.75,1,234
3237,16137,Manhattan,Upper East Side,40.795502,-73.987467,Private room,98.11,3,19,2024-07-01,0.2,1,33
3238,72226,Bronx,Mott Haven,40.929022,-73.864152,Private room,33.91,30,13,2024-07-22,0.61,2,135
3239,80072,Brooklyn,Bushwick,40.612976,-73.945161,Private room,77.41,5,2,2024-08-16,2.75,1,193
3240,54696,Brooklyn,Bushwick,40.65941,-73.777206,Entire home/apt,178.45,2,27,2024-06-04,2.5,1,88
3241,10417,Brooklyn,Park Slope,40.741197,-73.94122,Private room,60.23,30,25,2024-08-20,0.04,1,216
3242,16381,Brooklyn,Williamsburg,40.671485,-73.887137,Private room,172.88,14,14,2024-05-01,0.23,1,44
3243,16028,Brooklyn,Williamsburg,40.738132,-74.118893,Entire home/apt,113.0,1,22,2023-06-07,2.12,1,348
3244,98780,Brooklyn,Bushwick,40.71678,-73.942522,Entire home/apt,328.96,7,7,2023-11-28,0.61,10,277
3245,81086,Brooklyn,Williamsburg,40.599531,-73.891387,Entire home/apt,308.45,2,47,2024-08-25,1.55,1,246
3246,39146,Manhattan,Harlem,40.828024,-73.960064,Private room,206.26,2,13,2024-06-29,1.24,2,141
3247,4757,Brooklyn,Greenpoint,40.744226,-73.835953,Entire home/apt,145.47,7,40,2024-07-26,1.58,20,179
3248,28000,Brooklyn,Bushwick,40.628384,-74.055654,Private room,110.09,14,5,2024-08-20,0.08,20,111
3249,99135,Queens,Long Island City,40.780749,-73.814709,Shared room,24.3,2,15,2024-08-12,4.01,1,234
3250,26816,Brooklyn,Bed-Stuy,40.59575,-73.94889,Private room,138.2,1,12,2023-06-30,0.03,1,47
3251,20624,Brooklyn,Greenpoint,40.721853,-73.953138,Shared room,52.43,5,33,2024-06-27,0.01,1,330
3252,29221,Manhattan,Harlem,40.767363,-73.97567,Hotel room,183.38,30,29,2024-06-04,0.38,1,241
3253,80237,Brooklyn,Bushwick,40.677031,-74.059969,Entire home/apt,117.68,1,11,2024-05-05,7.55,1,242
3254,80300,Manhattan,Upper East Side,40.780245,-73.998087,Private room,53.45,1,29,2023-12-31,0.11,1,178
3255,88473,Manhattan,Midtown,40.796281,-74.002421,Entire home/apt,190.1,5,33,2023-11-18,3.11,1,140
3256,23950,Manhattan,Upper East Side,40.803354,-73.979383,Private room,224.74,14,13,2023-01-13,0.26,1,288
3257,74679,Brooklyn,Greenpoint,40.645621,-73.926533,Entire home/apt,163.43,2,8,2024-07-21,0.17,1,238
3258,1938,Manhattan,Hell Kitchen,40.765779,-73.965625,Hotel room,201.85,7,62,2024-06-29,2.26,3,179
3259,34108,Manhattan,Upper East Side,40.768458,-73.982335,Private room,187.17,7,9,2024-06-26,2.81,1,291
3260,11023,Queens,Long Island City,40.760628,-73.885986,Private room,148.25,3,19,2024-05-18,2.36,1,50
3261,8556,Manhattan,Upper East Side,40.757813,-73.966235,Entire home/apt,489.29,1,27,2023-11-10,0.41,1,175
3262,30920,Brooklyn,Bed-Stuy,40.676586,-73.934078,Entire home/apt,130.13,5,24,2024-07-14,3.18,1,169
3263,16938,Brooklyn,Crown Heights,40.697858,-73.940757,Private room,44.14,7,17,2023-12-02,0.11,1,226
3264,71144,Manhattan,Tribeca,40.795262,-73.969251,Entire home/apt,740.12,5,11,2024-07-22,0.63,1,4
3265,82726,Queens,Jamaica,40.567616,-73.934731,Private room,178.44,7,36,2024-01-23,0.93,1,231
3266,7473,Manhattan,Tribeca,40.821659,-73.971199,Entire home/apt,310.55,30,44,2023-11-18,0.11,5,252
3267,57670,Brooklyn,Williamsburg,40.735214,-73.964942,Private room,57.75,5,7,2023-09-21,1.3,3,282
3268,11219,Brooklyn,Park Slope,40.674719,-73.971402,Entire home/apt,282.25,1,11,2024-04-26,1.23,1,162
3269,5123,Brooklyn,Bushwick,40.826156,-73.929005,Private room,91.94,3,8,2024-06-22,7.28,1,73
3270,39746,Brooklyn,Greenpoint,40.646109,-74.043292,Private room,91.76,3,1,2023-12-10,1.46,1,27
3271,39453,Manhattan,Tribeca,40.822575,-73.974466,Entire home/apt,411.88,1,27,2024-06-24,0.76,1,352
3272,73310,Manhattan,Midtown,40.797985,-73.95408,Entire home/apt,329.21,30,15,2024-08-04,2.34,1,291
3273,5490,Brooklyn,Greenpoint,40.65043,-73.903853,Entire home/apt,119.48,14,11,2023-10-14,0.61,1,98
3274,14012,Brooklyn,Park Slope,40.641952,-74.003626,Private room,84.31,30,15,2024-05-29,1.14,1,16
3275,9484,Queens,Long Island City,40.821357,-73.807555,Private room,93.8,14,4,2024-04-02,0.09,2,202
3276,97677,Queens,Long Island City,40.769681,-73.762026,Private room,88.3,2,7,2023-06-08,0.58,1,163
3277,43232,Queens,Forest Hills,40.779235,-73.919423,Entire home/apt,159.91,2,25,2024-08-06,1.13,1,36
3278,45449,Brooklyn,Bed-Stuy,40.643083,-73.963669,Entire home/apt,278.9,5,36,2024-04-08,1.82,3,145
3279,41597,Manhattan,Tribeca,40.76647,-73.96262,Entire home/apt,249.2,1,6,2024-04-07,0.16,1,286
3280,67505,Queens,Forest Hills,40.823151,-73.687285,Entire home/apt,154.67,1,6,2023-09-11,2.39,1,155
3281,45675,Brooklyn,Park Slope,40.657848,-73.926682,Entire home/apt,49.76,5,11,2024-06-18,3.46,2,64
3282,94654,Manhattan,Hell Kitchen,40.792013,-73.958775,Hotel room,180.44,30,3,2024-06-01,0.49,1,158
3283,19686,Queens,Flushing,40.657949,-73.649254,Private room,97.73,5,2,2024-04-23,2.17,1,115
3284,4279,Queens,Long Island City,40.802322,-73.718688,Entire home/apt,123.18,7,21,2024-07-31,0.3,1,39
3285,84127,Brooklyn,Greenpoint,40.750408,-73.912152,Private room,79.67,3,11,2024-05-10,1.11,1,139
3286,9594,Manhattan,Upper East Side,40.762554,-73.973979,Private room,94.94,7,12,2024-05-21,2.4,1,346
3287,34806,Manhattan,Chelsea,40.750079,-73.962899,Entire home/apt,430.22,5,56,2024-07-24,0.73,1,282
3288,85274,Queens,Jamaica,40.714663,-73.798142,Entire home/apt,179.32,5,7,2023-10-15,0.04,1,188
3289,6272,Bronx,Riverdale,40.905,-73.88765,Entire home/apt,151.36,5,23,2024-05-23,1.16,1,109
3290,46259,Manhattan,Harlem,40.778058,-73.970761,Entire home/apt,144.38,30,15,2024-06-28,2.79,50,336
3291,26568,Manhattan,Harlem,40.7463,-73.976521,Shared room,75.96,7,0,,0.0,1,152
3292,81967,Queens,Jamaica,40.529336,-73.841742,Private room,64.37,3,5,2024-08-07,0.05,1,93
3293,25244,Manhattan,Lower East Side,40.800204,-73.962255,Entire home/apt,257.43,5,20,2024-08-16,2.48,1,137
3294,29738,Brooklyn,Greenpoint,40.642511,-73.941752,Entire home/apt,150.07,2,9,2023-01-30,0.47,20,359
3295,69779,Bronx,Fordham,40.791051,-73.864917,Private room,47.37,3,17,2022-01-16,0.68,1,14
3296,1805,Manhattan,Upper East Side,40.841706,-73.934284,Private room,202.28,2,3,2023-07-19,0.14,1,146
3297,30372,Brooklyn,Greenpoint,40.681357,-73.934591,Private room,44.67,2,17,2024-05-14,0.15,1,67
3298,30252,Manhattan,Midtown,40.763509,-73.987236,Private room,293.16,3,13,2023-11-10,1.43,3,142
3299,55317,Manhattan,Chelsea,40.790344,-73.981698,Entire home/apt,349.5,2,12,2023-10-14,1.21,1,228
3300,87118,Queens,Jamaica,40.800532,-73.669325,Private room,70.79,1,13,2024-06-29,0.52,10,270
3301,75478,Brooklyn,Crown Heights,40.698157,-73.938096,Private room,137.98,30,27,2024-03-27,0.9,1,96
3302,12295,Staten Island,New Dorp,40.495461,-74.120296,Entire home/apt,55.5,7,30,2023-02-14,0.74,1,12
3303,21219,Brooklyn,Greenpoint,40.60958,-73.969281,Private room,73.59,5,19,2024-07-04,1.78,1,208
3304,63866,Manhattan,Midtown,40.802292,-73.950605,Entire home/apt,274.38,1,17,2024-02-19,2.97,1,58
3305,37378,Manhattan,Midtown,40.77377,-73.979378,Entire home/apt,497.3,5,18,2024-02-19,2.17,1,268
3306,68028,Manhattan,Chelsea,40.769114,-73.995157,Entire home/apt,282.69,30,31,2024-05-16,0.01,1,56
3307,8457,Manhattan,Harlem,40.770404,-74.003463,Entire home/apt,344.81,5,5,2024-05-03,0.16,3,181
3308,79964,Manhattan,Upper East Side,40.796761,-73.96331,Entire home/apt,227.5,1,74,2024-05-15,0.84,1,295
3309,91932,Manhattan,Harlem,40.794311,-73.990288,Entire home/apt,349.92,5,11,2024-04-22,2.86,3,349
3310,44678,Brooklyn,Bushwick,40.606496,-73.940989,Entire home/apt,375.55,30,7,2024-08-04,0.41,1,99
3311,21279,Brooklyn,Bed-Stuy,40.682046,-73.953036,Entire home/apt,285.92,3,33,2023-11-21,3.17,2,286
3312,56647,Brooklyn,Crown Heights,40.660831,-73.841553,Entire home/apt,185.84,7,18,2024-02-20,0.17,1,268
3313,26161,Brooklyn,Williamsburg,40.703762,-73.825959,Entire home/apt,251.56,30,10,2022-11-16,0.11,1,279
3314,95616,Manhattan,Hell Kitchen,40.808479,-73.937135,Private room,181.42,30,10,2024-07-13,3.67,1,348
3315,36541,Manhattan,Lower East Side,40.761611,-73.959337,Entire home/apt,352.69,30,5,2024-08-04,0.27,2,55
3316,49690,Brooklyn,Williamsburg,40.652294,-74.044003,Entire home/apt,299.55,5,23,2024-06-18,0.93,1,301
3317,92060,Brooklyn,Greenpoint,40.76796,-73.961822,Private room,149.33,7,23,2024-04-26,0.59,1,257
3318,90936,Manhattan,Upper East Side,40.761998,-73.979491,Private room,136.86,30,6,2024-07-22,0.24,1,309
3319,4541,Queens,Jamaica,40.664502,-73.850396,Private room,93.08,14,1,2024-05-13,1.5,1,79
3320,24506,Queens,Flushing,40.710472,-73.656435,Entire home/apt,123.54,2,5,2024-02-29,4.97,1,283
3321,35492,Brooklyn,Bed-Stuy,40.638221,-73.844644,Entire home/apt,132.72,5,58,2024-08-22,1.61,1,345
3322,15242,Manhattan,Chelsea,40.800077,-73.963275,Private room,129.28,2,15,2023-12-21,0.65,1,351
3323,1594,Queens,Long Island City,40.78805,-73.793808,Entire home/apt,139.67,7,12,2023-04-15,1.87,2,188
3324,45826,Brooklyn,Bed-Stuy,40.755363,-73.910181,Entire home/apt,98.78,1,14,2024-07-07,0.23,1,361
3325,78962,Queens,Flushing,40.595027,-73.7712,Entire home/apt,203.15,7,12,2023-12-07,1.3,2,195
3326,40145,Queens,Astoria,40.790918,-73.81802,Private room,23.8,3,6,2024-05-27,0.95,1,132
3327,22019,Queens,Jamaica,40.7383,-73.843929,Entire home/apt,426.55,3,32,2024-02-18,0.67,1,16
3328,46858,Brooklyn,Crown Heights,40.595542,-74.037223,Shared room,98.47,7,11,2024-01-01,2.02,1,147
3329,91244,Manhattan,Harlem,40.752359,-73.957819,Private room,129.72,7,43,2024-07-01,0.19,1,167
3330,99133,Brooklyn,Bushwick,40.528783,-73.984189,Entire home/apt,192.73,2,24,2023-11-28,1.14,2,92
3331,32389,Brooklyn,Bed-Stuy,40.632261,-73.96113,Private room,108.37,2,7,2024-08-13,2.89,1,81
3332,44345,Brooklyn,Bushwick,40.566814,-73.919967,Private room,75.84,5,10,2022-07-17,0.34,1,308
3333,47912,Manhattan,Midtown,40.757637,-73.948552,Private room,155.53,2,8,2024-06-20,0.46,1,327
3334,67921,Manhattan,Midtown,40.770665,-73.973112,Entire home/apt,271.88,14,42,2024-07-18,1.62,1,167
3335,82071,Queens,Flushing,40.728502,-73.775361,Private room,69.34,1,14,2024-08-06,2.22,1,208
3336,65663,Brooklyn,Bed-Stuy,40.680421,-73.969827,Entire home/apt,206.45,1,1,2023-11-05,0.5,1,45
3337,90680,Bronx,Fordham,40.861952,-73.841493,Shared room,18.09,14,26,2024-03-27,0.67,2,211
3338,53906,Queens,Flushing,40.666989,-73.760791,Entire home/apt,146.3,2,3,2023-03-06,2.02,1,282
3339,98479,Brooklyn,Bed-Stuy,40.749703,-73.901846,Entire home/apt,204.97,14,14,2024-02-27,0.5,1,1
3340,9465,Brooklyn,Bushwick,40.734143,-73.933885,Private room,101.08,7,8,2024-06-19,1.65,1,51
3341,49288,Queens,Astoria,40.653308,-73.859672,Private room,66.04,7,11,2023-10-12,0.26,1,284
3342,47685,Brooklyn,Greenpoint,40.697393,-73.887634,Private room,151.33,1,11,2024-07-04,0.79,1,5
3343,84635,Brooklyn,Greenpoint,40.845355,-73.885291,Entire home/apt,166.67,30,0,,0.0,1,147
3344,69618,Manhattan,Midtown,40.759691,-73.986545,Entire home/apt,315.42,7,13,2024-07-02,0.92,1,330
3345,20907,Brooklyn,Bushwick,40.814911,-73.957063,Shared room,90.73,3,39,2024-08-27,0.03,1,111
3346,25065,Brooklyn,Park Slope,40.681051,-74.001825,Private room,93.0,7,34,2024-07-11,0.78,5,145
3347,93954,Manhattan,Lower East Side,40.814402,-73.961193,Private room,156.9,1,8,2024-07-09,0.51,1,102
3348,8569,Manhattan,Tribeca,40.767608,-73.991077,Entire home/apt,277.11,5,22,2024-06-30,0.16,1,21
3349,68940,Manhattan,Lower East Side,40.789244,-73.970316,Entire home/apt,472.44,30,37,2024-06-11,0.01,1,13
3350,77449,Manhattan,Chelsea,40.799742,-73.960261,Private room,129.89,2,13,2024-03-31,0.07,1,5
3351,83357,Manhattan,Hell Kitchen,40.77781,-73.982076,Private room,240.6,2,57,2024-07-20,4.47,1,276
3352,2473,Brooklyn,Bushwick,40.668603,-73.977241,Entire home/apt,184.21,5,19,2024-03-03,2.08,1,319
3353,29727,Bronx,Mott Haven,40.83829,-73.863978,Private room,38.57,3,5,2024-08-07,4.21,1,263
3354,1344,Brooklyn,Bed-Stuy,40.624324,-73.906359,Private room,125.98,30,18,2023-05-09,0.18,1,273
3355,8401,Manhattan,Tribeca,40.775691,-73.988038,Entire home/apt,254.96,3,9,2024-08-28,1.27,1,197
3356,1146,Manhattan,Upper East Side,40.776068,-73.966355,Entire home/apt,369.13,5,13,2023-06-30,0.13,1,118
3357,44295,Brooklyn,Bed-Stuy,40.683182,-73.918873,Entire home/apt,64.44,7,6,2024-04-12,0.04,1,354
3358,95627,Manhattan,Tribeca,40.801067,-73.945101,Private room,144.3,30,3,2024-01-23,0.94,3,181
3359,22062,Queens,Long Island City,40.751039,-73.880452,Entire home/apt,119.82,1,16,2024-06-30,1.56,1,162
3360,32404,Brooklyn,Park Slope,40.662053,-74.004459,Entire home/apt,125.49,30,5,2024-07-29,0.1,1,365
3361,25832,Queens,Forest Hills,40.863948,-73.635908,Private room,57.71,3,6,2023-03-22,0.68,1,300
3362,12443,Manhattan,Chelsea,40.796106,-73.954031,Entire home/apt,228.94,3,8,2024-05-20,0.14,1,180
3363,57096,Brooklyn,Williamsburg,40.693257,-73.922237,Entire home/apt,188.35,5,12,2024-05-07,0.67,2,309
3364,90249,Manhattan,Upper East Side,40.751151,-73.972679,Entire home/apt,166.67,14,21,2022-07-30,0.96,10,184
3365,41847,Bronx,Riverdale,40.800742,-73.850732,Entire home/apt,123.47,5,43,2024-06-20,0.62,1,72
3366,4934,Brooklyn,Crown Heights,40.674623,-73.827391,Private room,165.81,3,21,2024-08-13,1.29,1,79
3367,54368,Manhattan,Chelsea,40.801433,-73.96551,Entire home/apt,322.25,7,10,2024-03-26,1.32,3,202
3368,45673,Manhattan,Midtown,40.777761,-73.93768,Private room,199.02,14,8,2024-04-09,0.61,1,47
3369,19621,Manhattan,Upper East Side,40.782501,-73.964567,Private room,223.1,2,58,2023-12-10,0.74,1,297
3370,96051,Brooklyn,Park Slope,40.680735,-73.968449,Entire home/apt,314.85,2,27,2023-02-21,0.87,1,278
3371,58362,Manhattan,Chelsea,40.78383,-74.010439,Entire home/apt,608.51,2,54,2024-06-27,0.71,1,181
3372,49591,Brooklyn,Bushwick,40.585338,-73.923222,Entire home/apt,157.25,14,14,2024-01-15,2.14,1,61
3373,32503,Manhattan,Upper East Side,40.814464,-73.964236,Entire home/apt,216.06,2,6,2024-05-22,0.23,1,185
3374,73603,Brooklyn,Bushwick,40.634978,-74.030771,Private room,131.33,3,9,2023-12-01,2.92,1,211
3375,12909,Queens,Astoria,40.790962,-73.840276,Private room,95.58,3,11,2024-07-31,0.6,1,336
3376,73474,Queens,Long Island City,40.779659,-73.763711,Entire home/apt,196.39,2,7,2024-04-29,1.93,50,337
3377,10936,Queens,Astoria,40.766464,-73.792212,Entire home/apt,306.59,2,15,2024-08-18,3.23,1,284
3378,56206,Manhattan,Midtown,40.790773,-73.973589,Entire home/apt,289.31,7,11,2024-04-06,3.28,2,159
3379,30324,Manhattan,Hell Kitchen,40.770394,-73.99047,Private room,170.76,7,16,2024-07-30,0.9,1,49
3380,58839,Brooklyn,Bushwick,40.535099,-73.955067,Entire home/apt,129.72,14,16,2023-01-31,0.44,1,121
3381,41984,Manhattan,Hell Kitchen,40.813488,-73.956598,Entire home/apt,676.61,7,10,2024-04-09,1.4,1,301
3382,59024,Brooklyn,Park Slope,40.691863,-73.98824,Entire home/apt,167.82,1,1,2024-04-19,0.3,1,133
3383,25187,Manhattan,Hell Kitchen,40.803047,-73.973586,Private room,127.3,30,28,2022-11-26,2.35,2,324
3384,61580,Manhattan,Hell Kitchen,40.814599,-73.990822,Private room,125.35,30,9,2024-04-30,1.86,1,204
3385,62332,Manhattan,Tribeca,40.768101,-73.988145,Entire home/apt,222.52,7,12,2024-02-11,2.38,2,152
3386,15890,Queens,Long Island City,40.609631,-73.869864,Entire home/apt,107.56,30,3,2024-08-24,0.85,1,350
3387,16659,Manhattan,Lower East Side,40.785164,-73.985444,Hotel room,175.18,7,22,2024-01-24,1.22,1,225
3388,3003,Brooklyn,Bed-Stuy,40.446817,-73.879744,Entire home/apt,111.18,3,5,2024-08-13,0.16,1,56
3389,40379,Manhattan,Harlem,40.749418,-73.959415,Private room,105.18,2,9,2023-12-04,1.75,1,153
3390,83217,Brooklyn,Bed-Stuy,40.680073,-73.817158,Entire home/apt,418.67,14,3,2023-08-22,1.0,1,339
3391,30594,Manhattan,Midtown,40.803039,-73.981292,Private room,193.27,7,10,2024-06-25,1.07,1,113
3392,62472,Queens,Jamaica,40.672035,-73.674682,Entire home/apt,208.55,7,2,2023-08-20,2.82,1,5
3393,20087,Queens,Flushing,40.61013,-73.77963,Shared room,64.86,7,25,2024-05-06,2.22,1,95
3394,63086,Manhattan,Harlem,40.780478,-73.978065,Private room,299.91,3,2,2024-04-02,1.15,1,58
3395,73055,Bronx,South Bronx,40.862476,-73.855322,Private room,26.78,1,7,2024-05-29,0.66,1,315
3396,43511,Staten Island,New Dorp,40.60237,-74.144641,Private room,30.33,5,32,2024-05-08,0.89,1,10
3397,32789,Queens,Jamaica,40.761615,-73.787431,Private room,52.2,30,10,2023-06-29,0.65,2,46
3398,16875,Queens,Astoria,40.675446,-73.79458,Entire home/apt,119.33,14,31,2023-03-22,0.25,1,307
3399,4586,Manhattan,Hell Kitchen,40.768812,-73.986808,Private room,127.69,14,2,2024-05-18,1.56,1,265
3400,5445,Brooklyn,Greenpoint,40.658031,-73.951365,Shared room,45.16,2,14,2024-04-24,1.76,1,166
3401,95482,Manhattan,Midtown,40.783805,-73.952872,Entire home/apt,314.41,3,6,2024-08-10,5.32,1,291
3402,57666,Manhattan,Lower East Side,40.773131,-73.967263,Shared room,82.15,3,7,2024-06-23,0.91,1,147
3403,94468,Staten Island,Stapleton,40.585401,-74.174545,Private room,37.15,14,14,2024-04-25,8.87,1,45
3404,19933,Manhattan,Lower East Side,40.784575,-73.951146,Private room,60.32,3,17,2024-07-23,0.31,1,68
3405,71891,Brooklyn,Greenpoint,40.68939,-73.930605,Entire home/apt,129.07,30,6,2024-03-31,1.6,1,73
3406,64312,Queens,Jamaica,40.671774,-73.637391,Entire home/apt,115.6,7,16,2024-02-06,7.88,1,62
3407,47656,Queens,Forest Hills,40.676331,-73.928323,Entire home/apt,130.45,3,3,2024-02-26,1.53,1,159
3408,70908,Staten Island,New Dorp,40.622509,-74.154793,Entire home/apt,63.13,5,19,2024-05-19,0.9,5,167
3409,30408,Manhattan,Midtown,40.777039,-73.982111,Entire home/apt,236.66,3,22,2023-12-12,1.09,1,167
3410,50334,Manhattan,Hell Kitchen,40.820534,-73.964108,Entire home/apt,183.2,1,11,2024-06-24,2.8,20,91
3411,83442,Brooklyn,Crown Heights,40.711185,-73.934443,Entire home/apt,182.58,2,11,2024-05-10,4.2,1,277
3412,83530,Manhattan,Upper East Side,40.788501,-73.943228,Hotel room,140.62,14,11,2024-07-07,0.91,2,321
3413,47499,Manhattan,Harlem,40.778083,-74.000339,Entire home/apt,205.08,7,2,2024-03-19,2.22,1,204
3414,5134,Manhattan,Tribeca,40.800461,-73.961266,Entire home/apt,170.63,2,23,2024-05-20,4.07,1,290
3415,91673,Queens,Astoria,40.736838,-73.75724,Entire home/apt,135.42,14,9,2024-07-19,0.5,1,26
3416,20227,Brooklyn,Bushwick,40.655955,-73.942958,Entire home/apt,135.76,2,6,2024-06-27,1.02,1,157
